uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
68857077	1.20245551035e-05	0.000583639658827	0.0038907961419	0.000829489203231	0.0	0.3	0.125		0.443396226415
197516080	0.000147661536671	0.000993211349232	0.00567089895192	0.00683897564788	0.000782262750883	0.4	0.125		0.641509433962
8685682	3.82380852291e-05	0.000201372747782	0.00318692895937	6.32174219552e-05	0.000223503643109	0.1	0.125		0.00943396226415
2976908908	2.02012525739e-05	0.000590465853667	0.00151036274136	0.00111684112121	6.70510929328e-05	0.9	0.125		0.63679245283
2701255986	5.26675513533e-05	0.00087375293953	0.0107659891377	0.00891557217514	0.000156452550177	0.8	0.25		0.00943396226415
620018150	0.000165217387122	0.000662140899488	0.00606688100558	0.0365147660572	0.000223503643109	0.6	0.0		0.410377358491
271451861	0.000672172630285	0.00561795835339	0.0706455597333	0.000971249482767	0.000692861293639	0.5	0.125		0.344339622642
194773838	3.17448254732e-05	0.000628009925287	0.0155468366846	0.032760034329	0.00046935765053	0.4	0.125		0.61320754717
2893677862	2.88589322484e-06	0.0	0.00194630628667	1.91567945319e-06	2.23503643109e-05	0.8	0.0		0.00943396226415
2392573227	1.65938860428e-05	0.00082938267307	0.000305160481718	0.00167238816263	8.94014572438e-05	0.8	0.0		0.00943396226415
1195278157	0.000322017585671	0.00726648440726	0.0492543548944	0.0474418016582	0.00223503643109	0.7	0.125		0.330188679245
830253571	0.00148479206418	0.000600705145927	0.0302662888489	0.0159633568834	0.00308435027491	0.6	0.125		0.0990566037736
377029968	0.00259586095574	0.0399878493732	0.107874230287	0.00691560282601	0.0270215904519	0.5	0.25		0.764150943396
122799299	0.000742636523191	0.00393188822789	0.0170354022487	0.000653246693537	0.00607929909258	0.4	0.125		0.212264150943
27317580	0.0001161572023	0.000255982306503	0.0190398343415	0.026334845443	8.94014572438e-05	0.3	0.0		0.278301886792
12754762	0.00109327255001	0.00174409278164	0.0469756416544	0.00106320209652	0.00560994144205	0.2	0.0		0.466981132075
85973106	8.75387611534e-05	0.00212635969268	0.0113481554139	0.00425663974498	0.000134102185866	0.3	0.25		0.575471698113
2873086293	2.66945123297e-05	0.000252569209083	0.0185475814215	0.0217410461142	0.000156452550177	0.8	0.0		0.108490566038
15751454	0.000145016134548	0.00220827403077	0.0949348809329	0.0022509233575	0.00129632113003	0.2	0.125		0.688679245283
591690042	1.53914305325e-05	0.000372027618784	0.00203349499573	0.0044443763314	4.47007286219e-05	0.6	0.125		0.646226415094
4092854173	5.26675513533e-05	0.00359057848588	0.012791310192	0.0118887066865	0.00024585400742	0.9	0.0		0.221698113208
270212875	0.000900398686149	0.0125192413367	0.0750249759323	0.0599205376163	0.000625810200706	0.5	0.0		0.198113207547
870857718	4.42503627808e-05	0.000815730283389	0.00180189998728	0.0346067493218	2.23503643109e-05	0.6	0.125		0.452830188679
1663794048	4.32883983725e-06	0.000102392922601	0.00131509636169	0.0012030466966	2.23503643109e-05	0.7	0.0		0.240566037736
862290265	0.00324614889574	0.00105123400537	0.0164114580495	0.0091914300164	0.00379956193286	0.6	0.125		0.433962264151
707400118807482369	2.88589322484e-06	0.000361788326524	0.000306068697437	0.00171836446951	0.0	1.0	0.0		0.00943396226415
17389503	0.000110625906952	0.00164852605388	0.022718108005	7.85428575807e-05	0.00046935765053	0.2	0.125		0.150943396226
40768083	1.15435728993e-05	0.000399332398145	0.00201260603419	0.00184096795451	4.47007286219e-05	0.3	0.0		0.254716981132
243053328	4.54528182912e-05	0.000443702664605	0.0270602873595	0.077017976736	0.00118456930848	0.5	0.375		0.0943396226415
89662003	0.000309752539466	0.00669649713812	0.0129366247071	7.47114986743e-05	0.00192213133074	0.3	0.125		0.683962264151
17369567	0.000184456675287	3.41309742004e-05	0.0464361615171	0.0	0.000625810200706	0.2	0.25		0.674528301887
738921600	0.000367951386167	0.00801736583967	0.00847274444626	0.0012030466966	0.000290554736042	0.6	0.125		0.745283018868
604476686	0.000337168525102	0.00197959650362	0.00784789203132	0.0	0.000335255464664	0.6	0.125		0.188679245283
302563842	1.97202703697e-05	0.0067784114762	0.000168928123808	0.000287351917978	0.000111751821555	0.5	0.0		0.655660377358
247944133	1.46699572263e-05	0.000324244254904	0.00160663360761	0.000628342860646	8.94014572438e-05	0.5	0.0		0.740566037736
3331968983	0.000178684888838	0.000682619484008	0.0219779121937	0.0330243980935	0.000447007286219	0.9	0.375		0.462264150943
252434425	2.93399144525e-05	0.000679206386588	0.0089804370334	0.0162583715192	0.0	0.5	0.125		0.221698113208
2810127544	0.000195759757085	0.0140380696886	0.0250658456397	0.0122469387442	0.00268204371731	0.8	0.0		0.00943396226415
156333299	3.53521920042e-05	0.000535856294946	0.00403338600985	0.00118580558152	2.23503643109e-05	0.4	0.125		0.216981132075
181336337	0.000380456923474	0.000331070449744	0.0195484351443	0.0153005317926	0.00046935765053	0.4	0.0		0.693396226415
3097175972	8.17669747037e-06	0.000464181249125	0.00070840826113	4.40606274233e-05	0.000178802914488	0.9	0.125		0.00943396226415
186397253	0.000141408768017	0.00498312223326	0.0152671062431	0.000454016030406	0.000603459836395	0.4	0.25		0.405660377358
2866782904	6.63755441712e-05	0.00107512568731	0.00130783063593	0.000329496865948	8.94014572438e-05	0.8	0.125		0.0707547169811
719914275771428866	5.29080424553e-06	9.21536303411e-05	0.000156213103736	0.00031225575087	0.0	1.0	0.0		0.0424528301887
4900376472	8.22479569078e-05	0.000484659833646	0.00160027609758	0.00361680280762	0.000447007286219	1.0	0.0		0.542452830189
2412966416	0.000543509890678	0.000631423022707	0.0484959947687	0.0704452805321	0.00096106566537	0.8	0.0		0.103773584906
174141832	0.000186621095206	0.00239599438887	0.013257224856	0.123816110098	0.00232443788834	0.4	0.125		0.721698113208
64619482	0.000517536851654	0.00709582953626	0.0354131473308	5.55547041425e-05	0.00603459836395	0.3	0.0		0.330188679245
394974502	2.93399144525e-05	0.000805490991129	0.00198354313116	0.00382944322692	0.000178802914488	0.5	0.125		0.537735849057
2198704020	0.000128903230709	0.00176457136616	0.00703503896245	0.0135745046053	0.000312905100353	0.7	0.125		0.5
18155773	0.0037187139113	0.0021297727901	0.0225546291755	0.000120687805551	0.0138348755085	0.2	0.125		0.679245283019
756335606607720450	0.000123371935362	0.00251545279857	0.0122581875647	0.0413154587669	0.000536408743463	1.0	0.25		0.665094339623
732808088810618880	4.56933093932e-06	0.000105806020021	0.0010017619385	0.000109193728832	2.23503643109e-05	1.0	0.0		0.25
22286451	4.40098716788e-05	0.00325950803614	0.0029871215011	0.00248080489188	0.000223503643109	0.3	0.125		0.188679245283
96235518	0.00107956455719	0.00215707756947	0.257456451056	0.0049596941043	0.00297259845335	0.3	0.125		0.183962264151
3195714762	2.95804055546e-05	0.000109219117441	0.000629393493543	0.00793665997456	0.0	0.9	0.0		0.169811320755
4112063532	1.56319216345e-05	0.000522203905266	0.000684794652426	0.000672403488069	6.70510929328e-05	0.9	0.0		0.367924528302
125868025	5.33890246595e-05	0.00266562908505	0.00280820300438	0.00666273313819	0.000156452550177	0.4	0.0		0.542452830189
737109737054056448	2.02012525739e-05	0.000610944438187	0.000979056545511	0.00210150036015	0.0	1.0	0.125		0.193396226415
103153950	1.97202703697e-05	0.00085327435501	0.00434217935444	0.0203809137025	0.00024585400742	0.4	0.125		0.297169811321
742777527467380742	9.11461276844e-05	0.00108536497957	0.000231595008446	0.000266279443993	4.47007286219e-05	1.0	0.0		0.311320754717
2976487163	9.61964408279e-05	0.00653266846196	0.000879152816377	0.000459763068765	0.000268204371731	0.9	0.25		0.655660377358
3123204560	8.89817077658e-06	0.000235503721983	0.00145677801391	0.0117316209713	0.0	0.9	0.125		0.132075471698
307445751	0.000683716203184	0.00224923119981	0.0848990972336	0.116936905182	0.0018327298735	0.5	0.125		0.443396226415
250492272	0.00299411422077	0.00334483547164	0.0594808638948	0.0441334232426	0.0130302623933	0.5	0.125		0.575471698113
237443755	0.000310954994976	0.00302400431416	0.0623880624126	0.0831309098711	0.000894014572438	0.5	0.25		0.556603773585
33655372	0.000102449209482	0.00216731686173	0.0406517356002	0.00282945855236	0.000335255464664	0.3	0.0		0.150943396226
385759660	0.000133472561649	0.0018908559707	0.0221931593192	0.0157660418997	0.000156452550177	0.5	0.0		0.0849056603774
2869813893	7.45522416416e-06	0.000133110799382	0.000418687446642	1.14940767191e-05	0.0	0.8	0.0		0.00943396226415
37374348	5.14650958429e-05	0.00323220325678	0.00333224347447	0.00713207460422	2.23503643109e-05	0.3	0.0		0.264150943396
996399246	0.000130586668424	0.00233114553789	0.0221268595717	0.0227084642381	0.000223503643109	0.6	0.0		0.0990566037736
15801372	0.000142611223527	0.00198300960104	0.0349417833724	0.0925771252548	0.000826963479505	0.2	0.125		0.377358490566
744682635188928512	6.10847399257e-05	0.00103416851827	0.0122790765263	0.0311259597554	0.000402306557597	1.0	0.125		0.669811320755
3091636366	0.000127460284097	0.00225605739465	0.0159746062885	2.68195123446e-05	0.00024585400742	0.9	0.125		0.0471698113208
321213484	0.000323941514488	0.0030649614832	0.107301146168	9.57839726594e-06	0.000849313843816	0.5	0.0		0.193396226415
940237466	0.000190949935043	0.00868974603142	0.030560550742	0.0699778547455	0.000558759107773	0.6	0.0		0.0330188679245
37214134	0.000515612922837	0.00346429388134	0.0467685684704	0.00318960628956	0.00214563497385	0.3	0.0		0.740566037736
2585090000	1.08220995931e-05	0.000197959650362	0.000245218244237	0.000321834148136	0.0	0.8	0.0		0.122641509434
861746341	1.27460284097e-05	0.000303765670384	0.000694785025339	9.57839726594e-06	6.70510929328e-05	0.6	0.125		0.533018867925
3145741085	3.00613877587e-05	0.000593878951087	0.00442028590631	0.00627959724755	0.000871664208127	0.9	0.125		0.632075471698
868252610	0.000127700775199	0.00164511295646	0.0135006266688	0.0017145331106	2.23503643109e-05	0.6	0.0		0.183962264151
19780786	0.000273919365257	0.00621866349931	0.283511343614	3.83135890638e-06	0.00174332841625	0.3	0.25		0.0141509433962
3556805776	0.000102689700584	0.000211612040042	0.00685521225001	0.0299267444177	0.000111751821555	0.9	0.125		0.688679245283
710823996032290816	4.16049606581e-05	0.00089081842663	0.00116160790511	0.00688495195476	6.70510929328e-05	1.0	0.125		0.38679245283
1534375489	7.31092950292e-05	0.000904470816311	0.0512796759486	0.0264842684403	0.000603459836395	0.7	0.25		0.485849056604
262939560	0.000311195486078	0.00173044039196	0.0121419359526	0.00119538397879	0.00134102185866	0.5	0.125		0.660377358491
360323271	6.2046704334e-05	0.00146763189062	0.00517501316913	0.0318884001778	0.000335255464664	0.5	0.0		0.297169811321
2204642713	0.000192633372758	0.00615040155091	0.0363940203077	0.00336010176089	0.000379956193286	0.7	0.0		0.169811320755
1574318594	0.000149585465487	0.00411619548857	0.00758541768841	0.000452100350952	6.70510929328e-05	0.7	0.0		0.216981132075
4384693707	3.94405407394e-05	0.00158026410548	0.0032586780012	0.00470490873703	0.000648160565017	0.9	0.125		0.372641509434
702559655461957632	3.92000496374e-05	0.000761120724669	0.00100357836993	0.0220628802624	6.70510929328e-05	1.0	0.0		0.0707547169811
266867158	0.000111106889156	0.00672038882006	0.00311699634897	0.00988490597845	0.000335255464664	0.5	0.125		0.183962264151
484595690	0.00106633754658	0.0137616087976	0.0956469220569	0.0302773137576	0.00480532832685	0.6	0.0		0.646226415094
768806279309512705	1.68343771449e-06	0.000170654871002	0.000864621364867	1.72411150787e-05	2.23503643109e-05	1.0	0.125		0.457547169811
162500440	7.91215725809e-05	0.00212635969268	0.00113072857065	0.00403825228732	2.23503643109e-05	0.4	0.0		0.400943396226
3073503603	0.000107499522625	0.00435169921055	0.00746916607633	0.0212257283413	0.000603459836395	0.9	0.125		0.47641509434
1575902725	0.0016730965971	0.000242329916823	0.0580395255481	0.0309822837964	0.00113986857986	0.7	0.0		0.169811320755
1199251308	0.00222021385431	0.00164511295646	0.0873085935371	0.192822715361	0.0012292700371	0.7	0.0		0.155660377358
48525928	0.000103892156094	0.00426637177505	0.00659546255427	0.00799987739651	0.000134102185866	0.3	0.25		0.660377358491
215698464	0.000584874360234	0.00947817153545	0.0374411930322	0.116956061976	0.00397836484735	0.4	0.125		0.490566037736
2359225182	0.000407391926906	0.00461792080931	0.00892776052168	0.00921633384929	0.000402306557597	0.8	0.0		0.660377358491
13854472	0.00118970948194	0.00381242981818	0.101890905128	0.045200456698	0.0042912699477	0.2	0.25		0.740566037736
4853512997	1.87583059614e-05	0.000273047793603	0.0131682197155	0.0301738670672	0.000178802914488	1.0	0.125		0.00943396226415
4505360352	1.75558504511e-05	0.000542682489786	0.00263836666485	0.00963203629063	0.00024585400742	0.9	0.0		0.495283018868
706466308976734208	1.05816084911e-05	0.000112632214861	0.00173015094545	0.000408039723529	4.47007286219e-05	1.0	0.0		0.160377358491
889022935	3.36687542898e-05	0.00082596957565	0.00586798176303	0.0144557171538	0.000201153278798	0.6	0.25		0.466981132075
2804090827	8.17669747037e-06	0.000307178767804	0.00487621019745	0.0100075094635	0.000178802914488	0.8	0.0		0.301886792453
2218957290	0.000277045749584	0.0014130223319	0.0290955987866	0.0215322370538	0.000536408743463	0.7	0.0		0.127358490566
305141481	0.000156559707447	0.00252227899341	0.00255117795579	0.000701138679867	0.000335255464664	0.5	0.125		0.433962264151
2807496454	0.000290753742402	0.00620501110963	0.0350089913356	1.91567945319e-06	0.00138572258728	0.8	0.125		0.150943396226
566871266	4.4731344985e-05	0.00169630941776	0.057182169909	0.0994908124013	0.000692861293639	0.6	0.125		0.75
396787338	0.00109808237205	0.0171030311718	0.198338873449	0.193970207353	0.00598989763533	0.5	0.0		0.391509433962
751804249084948480	1.89987970635e-05	0.00356668680394	0.000997220859899	0.00193675192717	0.000514058379152	1.0	0.125		0.00943396226415
1633951202	0.000223175742721	0.00297280785285	0.0308702523023	3.83135890638e-06	0.00111751821555	0.7	0.125		0.716981132075
3059822856	0.00010918296034	0.000675793289168	0.00631845675985	0.00493095891251	8.94014572438e-05	0.9	0.25		0.372641509434
324191116	4.16049606581e-05	0.00088399223179	0.0047009245636	0.00603055891864	0.000178802914488	0.5	0.0		0.0566037735849
2366569213	0.000307347628445	0.00152565454676	0.0450692968594	0.114492498199	0.000648160565017	0.8	0.0		0.334905660377
3237611533	0.000109663942544	0.000764533822089	0.021413910232	0.0759375335244	0.000379956193286	0.9	0.125		0.00943396226415
93033299	0.000252275166071	0.000191133455522	0.00645287268632	0.0	0.00167627732332	0.3	0.125		0.174528301887
2834652729	3.05423699629e-05	0.00113314834345	0.0124316567671	0.0394553340179	4.47007286219e-05	0.8	0.0		0.533018867925
2679693610	9.76393874403e-05	0.00191474765264	0.00660454471146	0.00917610458077	0.000379956193286	0.8	0.125		0.00943396226415
33443030	0.00188545024023	0.00239258129145	0.0219661053894	0.0226031018682	0.00277144517456	0.3	0.25		0.235849056604
609212773	0.000137801401486	0.00503431869456	0.0037736363141	0.00167621952154	0.000178802914488	0.6	0.0		0.716981132075
139881843	6.22871954361e-05	0.000563161074307	0.00344213757652	0.00145783206388	4.47007286219e-05	0.4	0.125		0.0849056603774
13050712	6.99829107023e-05	0.00106488639505	0.0136241440067	0.00108235889105	0.000424656921908	0.2	0.125		0.339622641509
1593911304	0.000675299014612	0.0111164582971	0.0756289393857	0.0390013179875	0.000581109472084	0.7	0.125		0.27358490566
3105274249	1.44294661242e-06	4.09571690405e-05	0.000841007756162	1.53254356255e-05	2.23503643109e-05	0.9	0.0		0.283018867925
3099191	0.00117864689124	0.00323902945162	0.00670898951919	0.00143101255153	0.00254794153145	0.1	0.0		0.264150943396
766192139294367744	1.394848392e-05	0.000576813463987	0.000161662398053	0.000287351917978	2.23503643109e-05	1.0	0.25		0.650943396226
1194986731	7.69571526623e-05	0.000648488509808	0.0177147476069	0.0241988628527	0.000111751821555	0.7	0.0		0.0424528301887
4334014937	1.20245551035e-05	0.000641662314967	0.000458648938296	0.00187928154358	0.0	0.9	0.25		0.731132075472
581109471	0.000256123023704	0.00576472154245	0.00191724338365	0.000417618120795	0.000558759107773	0.6	0.125		0.481132075472
1624347776	0.000120486042137	0.00670673643038	0.000428677819556	0.000375473172825	0.000223503643109	0.7	0.25		0.0235849056604
5673082	0.00118273523998	0.0106898211196	0.0374784298767	0.000775850178541	0.00344195610388	0.1	0.125		0.174528301887
1361623950	4.1364469556e-05	0.0018908559707	0.000903674640801	0.000111109408285	2.23503643109e-05	0.7	0.125		0.641509433962
1319277674	2.86184411463e-05	0.000750881432409	0.00432673968721	0.00157277283107	0.000111751821555	0.7	0.0		0.537735849057
1511217822	0.000299411422077	0.012358825758	0.00435216972735	0.00107086481433	0.000201153278798	0.7	0.0		0.292452830189
2489712225	7.69571526623e-06	0.000382266911044	0.000791055891595	0.00482176518368	2.23503643109e-05	0.8	0.125		0.00943396226415
156751345	0.000217644447373	0.00806514920355	0.0412148293463	0.0557539348056	0.00167627732332	0.4	0.25		0.202830188679
714717134	0.000340535400531	0.00133793418866	0.244914900187	0.220529187292	0.000759912386572	0.6	0.125		0.160377358491
23581650	9.59559497258e-05	0.00356327370652	0.00200988138703	0.00423173591209	0.00116221894417	0.3	0.0		0.301886792453
4909093579	6.97424196002e-06	0.000443702664605	0.000630301709262	0.00083523624159	0.000111751821555	1.0	0.125		0.570754716981
2440870033	0.000406910944702	0.0065565601439	0.0234355984233	0.0115438843849	0.000201153278798	0.8	0.0		0.188679245283
70276986	3.19853165753e-05	0.000665553996908	0.00246126459957	0.000147507317896	8.94014572438e-05	0.3	0.125		0.0849056603774
22643886	0.000284741464851	0.00178163685326	0.00266742956787	0.00507655055095	0.000692861293639	0.3	0.0		0.61320754717
376449628	6.22871954361e-05	0.00104099471311	0.00643834123481	0.00674127599577	4.47007286219e-05	0.5	0.0		0.207547169811
746503986501541888	4.80982204139e-07	0.000126284604541	0.000308793344595	1.53254356255e-05	0.0	1.0	0.0		0.00943396226415
1619363983	3.24662987794e-05	0.000525617002686	0.0704975205711	0.00272218050298	4.47007286219e-05	0.7	0.625		0.245283018868
2328392220	4.76172382098e-05	0.00181235473004	0.000446842133944	0.00217238049992	0.000223503643109	0.8	0.125		0.745283018868
366081170	9.69179141341e-05	0.0	0.0342987666431	0.0	0.0131643645791	0.5	0.25		0.00943396226415
32943298	0.000239048155457	0.0018225940223	0.0937096979275	5.93860630488e-05	0.00134102185866	0.3	0.125		0.75
